strategy,run,iteration,infected,infected_nodes
random,83,4,0,
random,83,5,0,
random,83,6,0,
random,83,7,0,
random,83,8,0,
random,83,9,0,
degree,83,0,4,"15,51,61,72"
degree,83,1,0,
degree,83,2,0,
degree,83,3,0,
degree,83,4,0,
degree,83,5,0,
degree,83,6,0,
degree,83,7,0,
degree,83,8,0,
degree,83,9,0,
betweenness,83,0,4,"21,31,62,88"
betweenness,83,1,0,
betweenness,83,2,0,
betweenness,83,3,0,
betweenness,83,4,0,
betweenness,83,5,0,
betweenness,83,6,0,
betweenness,83,7,0,
betweenness,83,8,0,
betweenness,83,9,0,
random,84,0,4,"17,42,46,57"
random,84,1,0,
random,84,2,0,
random,84,3,0,
random,84,4,0,
random,84,5,0,
random,84,6,0,
random,84,7,0,
random,84,8,0,
random,84,9,0,
degree,84,0,4,"24,25,78,86"
degree,84,1,1,7
degree,84,2,0,
degree,84,3,0,
degree,84,4,0,
degree,84,5,0,
degree,84,6,0,
degree,84,7,0,
degree,84,8,0,
degree,84,9,0,
betweenness,84,0,4,"2,38,52,85"
betweenness,84,1,2,"50,55"
betweenness,84,2,0,
betweenness,84,3,0,
betweenness,84,4,0,
betweenness,84,5,0,
betweenness,84,6,0,
betweenness,84,7,0,
betweenness,84,8,0,
betweenness,84,9,0,
random,85,0,4,"7,9,62,80"
random,85,1,2,"3,43"
random,85,2,2,"0,19"
random,85,3,1,24
random,85,4,0,
random,85,5,0,
random,85,6,0,
random,85,7,0,
random,85,8,0,
random,85,9,0,
degree,85,0,4,"25,47,52,97"
degree,85,1,0,
degree,85,2,0,
degree,85,3,0,
degree,85,4,0,
degree,85,5,0,
degree,85,6,0,
degree,85,7,0,
degree,85,8,0,
degree,85,9,0,
betweenness,85,0,4,"6,34,68,88"
betweenness,85,1,0,
betweenness,85,2,0,
betweenness,85,3,0,
betweenness,85,4,0,
betweenness,85,5,0,
betweenness,85,6,0,
betweenness,85,7,0,
betweenness,85,8,0,
betweenness,85,9,0,
random,86,0,4,"0,74,76,94"
random,86,1,1,7
random,86,2,2,"52,71"
random,86,3,0,
random,86,4,0,
random,86,5,0,
random,86,6,0,
random,86,7,0,
random,86,8,0,
random,86,9,0,
degree,86,0,4,"1,13,37,77"
degree,86,1,2,"53,76"
degree,86,2,2,"41,67"
degree,86,3,1,93
degree,86,4,0,
degree,86,5,0,
degree,86,6,0,
degree,86,7,0,
degree,86,8,0,
degree,86,9,0,
betweenness,86,0,4,"22,30,55,87"
betweenness,86,1,1,60
betweenness,86,2,0,
betweenness,86,3,0,
betweenness,86,4,0,
betweenness,86,5,0,
betweenness,86,6,0,
betweenness,86,7,0,
betweenness,86,8,0,
betweenness,86,9,0,
random,87,0,4,"21,25,36,40"
random,87,1,1,10
random,87,2,0,
random,87,3,0,
random,87,4,0,
random,87,5,0,
random,87,6,0,
random,87,7,0,
random,87,8,0,
random,87,9,0,
degree,87,0,4,"23,56,66,99"
degree,87,1,1,37
degree,87,2,0,
degree,87,3,0,
degree,87,4,0,
degree,87,5,0,
degree,87,6,0,
degree,87,7,0,
degree,87,8,0,
degree,87,9,0,
betweenness,87,0,4,"31,75,85,89"
betweenness,87,1,1,12
betweenness,87,2,2,"24,84"
betweenness,87,3,0,
betweenness,87,4,0,
betweenness,87,5,0,
betweenness,87,6,0,
betweenness,87,7,0,
betweenness,87,8,0,
betweenness,87,9,0,
random,88,0,4,"0,31,39,69"
random,88,1,1,81
random,88,2,0,
random,88,3,0,
random,88,4,0,
random,88,5,0,
random,88,6,0,
random,88,7,0,
random,88,8,0,
random,88,9,0,
degree,88,0,4,"13,25,29,38"
degree,88,1,0,
degree,88,2,0,
degree,88,3,0,
degree,88,4,0,
degree,88,5,0,
degree,88,6,0,
degree,88,7,0,
degree,88,8,0,
degree,88,9,0,
betweenness,88,0,4,"4,61,84,94"
betweenness,88,1,0,
betweenness,88,2,0,
betweenness,88,3,0,
betweenness,88,4,0,
betweenness,88,5,0,
betweenness,88,6,0,
betweenness,88,7,0,
betweenness,88,8,0,
betweenness,88,9,0,
random,89,0,4,"18,38,43,46"
random,89,1,1,0
random,89,2,2,"4,17"
random,89,3,1,76
random,89,4,0,
random,89,5,0,
random,89,6,0,
random,89,7,0,
random,89,8,0,
random,89,9,0,
degree,89,0,4,"1,28,75,99"
degree,89,1,0,
degree,89,2,0,
degree,89,3,0,
degree,89,4,0,
degree,89,5,0,
degree,89,6,0,
degree,89,7,0,
degree,89,8,0,
degree,89,9,0,
betweenness,89,0,4,"5,13,19,78"
betweenness,89,1,1,37
betweenness,89,2,0,
betweenness,89,3,0,
betweenness,89,4,0,
betweenness,89,5,0,
betweenness,89,6,0,
betweenness,89,7,0,
betweenness,89,8,0,
betweenness,89,9,0,
random,90,0,4,"46,54,57,61"
random,90,1,0,
random,90,2,0,
random,90,3,0,
random,90,4,0,
random,90,5,0,
random,90,6,0,
random,90,7,0,
random,90,8,0,
random,90,9,0,
degree,90,0,4,"18,60,64,93"
degree,90,1,1,96
degree,90,2,0,
degree,90,3,0,
degree,90,4,0,
degree,90,5,0,
degree,90,6,0,
degree,90,7,0,
degree,90,8,0,
degree,90,9,0,
betweenness,90,0,4,"26,78,86,92"
betweenness,90,1,1,12
betweenness,90,2,0,
betweenness,90,3,0,
betweenness,90,4,0,
betweenness,90,5,0,
betweenness,90,6,0,
betweenness,90,7,0,
betweenness,90,8,0,
betweenness,90,9,0,
random,91,0,4,"19,60,73,95"
random,91,1,2,"33,36"
random,91,2,1,2
random,91,3,5,"0,10,35,42,65"
random,91,4,2,"3,78"
random,91,5,0,
random,91,6,0,
random,91,7,0,
random,91,8,0,
random,91,9,0,
degree,91,0,4,"1,29,49,75"
degree,91,1,0,
degree,91,2,0,
degree,91,3,0,
degree,91,4,0,
degree,91,5,0,
degree,91,6,0,
degree,91,7,0,
degree,91,8,0,
degree,91,9,0,
betweenness,91,0,4,"22,28,75,91"
betweenness,91,1,0,
betweenness,91,2,0,
betweenness,91,3,0,
betweenness,91,4,0,
betweenness,91,5,0,
betweenness,91,6,0,
betweenness,91,7,0,
betweenness,91,8,0,
betweenness,91,9,0,
random,92,0,4,"54,57,69,85"
random,92,1,0,
random,92,2,0,
random,92,3,0,
random,92,4,0,
random,92,5,0,
random,92,6,0,
random,92,7,0,
random,92,8,0,
random,92,9,0,
degree,92,0,4,"37,41,62,79"
degree,92,1,1,91
degree,92,2,0,
degree,92,3,0,
degree,92,4,0,
degree,92,5,0,
degree,92,6,0,
degree,92,7,0,
degree,92,8,0,
degree,92,9,0,
betweenness,92,0,4,"36,57,86,98"
betweenness,92,1,0,
betweenness,92,2,0,
betweenness,92,3,0,
betweenness,92,4,0,
betweenness,92,5,0,
betweenness,92,6,0,
betweenness,92,7,0,
betweenness,92,8,0,
betweenness,92,9,0,
random,93,0,4,"53,72,75,90"
random,93,1,0,
random,93,2,0,
random,93,3,0,
random,93,4,0,
random,93,5,0,
random,93,6,0,
random,93,7,0,
random,93,8,0,
random,93,9,0,
degree,93,0,4,"22,26,55,78"
degree,93,1,1,64
degree,93,2,0,
degree,93,3,0,
degree,93,4,0,
degree,93,5,0,
degree,93,6,0,
degree,93,7,0,
degree,93,8,0,
degree,93,9,0,
betweenness,93,0,4,"25,38,57,69"
betweenness,93,1,1,1
betweenness,93,2,0,
betweenness,93,3,0,
betweenness,93,4,0,
betweenness,93,5,0,
betweenness,93,6,0,
betweenness,93,7,0,
betweenness,93,8,0,
betweenness,93,9,0,
random,94,0,4,"12,24,35,72"
random,94,1,1,94
random,94,2,0,
random,94,3,0,
random,94,4,0,
random,94,5,0,
random,94,6,0,
random,94,7,0,
random,94,8,0,
random,94,9,0,
degree,94,0,4,"9,24,38,60"
degree,94,1,5,"6,13,52,53,66"
degree,94,2,1,86
degree,94,3,0,
degree,94,4,0,
degree,94,5,0,
degree,94,6,0,
degree,94,7,0,
degree,94,8,0,
degree,94,9,0,
betweenness,94,0,4,"29,43,49,80"
betweenness,94,1,0,
betweenness,94,2,0,
betweenness,94,3,0,
betweenness,94,4,0,
betweenness,94,5,0,
betweenness,94,6,0,
betweenness,94,7,0,
betweenness,94,8,0,
betweenness,94,9,0,
random,95,0,4,"26,38,55,57"
random,95,1,0,
random,95,2,0,
random,95,3,0,
random,95,4,0,
random,95,5,0,
random,95,6,0,
random,95,7,0,
random,95,8,0,
random,95,9,0,
degree,95,0,4,"20,24,82,98"
degree,95,1,0,
degree,95,2,0,
degree,95,3,0,
degree,95,4,0,
degree,95,5,0,
degree,95,6,0,
degree,95,7,0,
degree,95,8,0,
degree,95,9,0,
betweenness,95,0,4,"16,49,57,69"
betweenness,95,1,1,65
betweenness,95,2,0,
betweenness,95,3,0,
betweenness,95,4,0,
betweenness,95,5,0,
betweenness,95,6,0,
betweenness,95,7,0,
betweenness,95,8,0,
betweenness,95,9,0,
random,96,0,4,"32,49,65,96"
random,96,1,3,"2,29,58"
random,96,2,3,"3,13,72"
random,96,3,1,6
random,96,4,1,39
random,96,5,0,
random,96,6,0,
random,96,7,0,
random,96,8,0,
random,96,9,0,
degree,96,0,4,"10,43,55,88"
degree,96,1,0,
degree,96,2,0,
degree,96,3,0,
degree,96,4,0,
degree,96,5,0,
degree,96,6,0,
degree,96,7,0,
degree,96,8,0,
degree,96,9,0,
betweenness,96,0,4,"22,25,28,46"
betweenness,96,1,1,48
betweenness,96,2,0,
betweenness,96,3,0,
betweenness,96,4,0,
betweenness,96,5,0,
betweenness,96,6,0,
betweenness,96,7,0,
betweenness,96,8,0,
betweenness,96,9,0,
random,97,0,4,"36,48,63,92"
random,97,1,1,81
random,97,2,0,
random,97,3,0,
random,97,4,0,
random,97,5,0,
random,97,6,0,
random,97,7,0,
random,97,8,0,
random,97,9,0,
degree,97,0,4,"18,39,56,59"
degree,97,1,1,31
degree,97,2,1,15
degree,97,3,0,
degree,97,4,0,
degree,97,5,0,
degree,97,6,0,
degree,97,7,0,
degree,97,8,0,
degree,97,9,0,
betweenness,97,0,4,"13,50,53,72"
betweenness,97,1,1,94
betweenness,97,2,0,
betweenness,97,3,0,
betweenness,97,4,0,
betweenness,97,5,0,
betweenness,97,6,0,
betweenness,97,7,0,
betweenness,97,8,0,
betweenness,97,9,0,
random,98,0,4,"31,38,46,70"
random,98,1,2,"0,24"
random,98,2,2,"49,91"
random,98,3,0,
random,98,4,0,
random,98,5,0,
random,98,6,0,
random,98,7,0,
random,98,8,0,
random,98,9,0,
degree,98,0,4,"43,56,94,97"
degree,98,1,1,32
degree,98,2,0,
degree,98,3,0,
degree,98,4,0,
degree,98,5,0,
degree,98,6,0,
degree,98,7,0,
degree,98,8,0,
degree,98,9,0,
betweenness,98,0,4,"18,21,69,97"
betweenness,98,1,2,"25,46"
betweenness,98,2,0,
betweenness,98,3,0,
betweenness,98,4,0,
betweenness,98,5,0,
betweenness,98,6,0,
betweenness,98,7,0,
betweenness,98,8,0,
betweenness,98,9,0,
random,99,0,4,"16,42,45,96"
random,99,1,0,
random,99,2,0,
random,99,3,0,
random,99,4,0,
random,99,5,0,
random,99,6,0,
random,99,7,0,
random,99,8,0,
random,99,9,0,
degree,99,0,4,"54,66,78,94"
degree,99,1,1,8
degree,99,2,0,
degree,99,3,0,
degree,99,4,0,
degree,99,5,0,
degree,99,6,0,
degree,99,7,0,
degree,99,8,0,
degree,99,9,0,
betweenness,99,0,4,"19,31,63,80"
betweenness,99,1,4,"12,83,87,98"
betweenness,99,2,2,"24,36"
betweenness,99,3,0,
betweenness,99,4,0,
betweenness,99,5,0,
betweenness,99,6,0,
betweenness,99,7,0,
betweenness,99,8,0,
betweenness,99,9,0,
random,100,0,4,"13,57,81,97"
random,100,1,1,28
random,100,2,1,80
random,100,3,0,
random,100,4,0,
random,100,5,0,
random,100,6,0,
random,100,7,0,
random,100,8,0,
random,100,9,0,
degree,100,0,4,"11,39,49,84"
degree,100,1,1,6
degree,100,2,1,51
degree,100,3,1,28
degree,100,4,1,45
degree,100,5,0,
degree,100,6,0,
degree,100,7,0,
degree,100,8,0,
degree,100,9,0,
betweenness,100,0,4,"6,7,42,51"
betweenness,100,1,2,"16,28"
betweenness,100,2,1,2
betweenness,100,3,1,26
betweenness,100,4,0,
betweenness,100,5,0,
betweenness,100,6,0,
betweenness,100,7,0,
betweenness,100,8,0,
betweenness,100,9,0,
random,101,0,4,"3,16,20,53"
random,101,1,3,"10,29,36"
random,101,2,4,"31,50,56,78"
random,101,3,0,
random,101,4,0,
random,101,5,0,
random,101,6,0,
random,101,7,0,
random,101,8,0,
random,101,9,0,
degree,101,0,4,"77,78,82,85"
degree,101,1,0,
degree,101,2,0,
degree,101,3,0,
degree,101,4,0,
degree,101,5,0,
degree,101,6,0,
degree,101,7,0,
degree,101,8,0,
degree,101,9,0,
betweenness,101,0,4,"34,35,73,75"
betweenness,101,1,0,
betweenness,101,2,0,
betweenness,101,3,0,
betweenness,101,4,0,
betweenness,101,5,0,
betweenness,101,6,0,
betweenness,101,7,0,
betweenness,101,8,0,
betweenness,101,9,0,
random,102,0,4,"40,46,66,74"
random,102,1,0,
random,102,2,0,
random,102,3,0,
random,102,4,0,
random,102,5,0,
random,102,6,0,
random,102,7,0,
random,102,8,0,
random,102,9,0,
degree,102,0,4,"49,51,78,91"
degree,102,1,0,
degree,102,2,0,
degree,102,3,0,
degree,102,4,0,
degree,102,5,0,
degree,102,6,0,
degree,102,7,0,
degree,102,8,0,
degree,102,9,0,
betweenness,102,0,4,"50,69,82,93"
betweenness,102,1,0,
betweenness,102,2,0,
betweenness,102,3,0,
betweenness,102,4,0,
betweenness,102,5,0,
betweenness,102,6,0,
betweenness,102,7,0,
betweenness,102,8,0,
betweenness,102,9,0,
random,103,0,4,"3,51,68,88"
random,103,1,5,"16,22,30,55,98"
random,103,2,0,
random,103,3,0,
random,103,4,0,
random,103,5,0,
random,103,6,0,
random,103,7,0,
random,103,8,0,
random,103,9,0,
degree,103,0,4,"25,47,50,89"
degree,103,1,0,
degree,103,2,0,
degree,103,3,0,
degree,103,4,0,
degree,103,5,0,
degree,103,6,0,
degree,103,7,0,
degree,103,8,0,
degree,103,9,0,
betweenness,103,0,4,"24,42,67,82"
betweenness,103,1,0,
betweenness,103,2,0,
betweenness,103,3,0,
betweenness,103,4,0,
betweenness,103,5,0,
betweenness,103,6,0,
betweenness,103,7,0,
betweenness,103,8,0,
betweenness,103,9,0,
random,104,0,4,"25,41,63,82"
random,104,1,3,"2,23,91"
random,104,2,2,"6,24"
random,104,3,2,"29,83"
random,104,4,0,
random,104,5,0,
random,104,6,0,
random,104,7,0,
random,104,8,0,
random,104,9,0,
degree,104,0,4,"27,38,60,68"
degree,104,1,3,"6,64,98"
degree,104,2,2,"15,58"
degree,104,3,1,30
degree,104,4,0,
degree,104,5,0,
degree,104,6,0,
degree,104,7,0,
degree,104,8,0,
degree,104,9,0,
betweenness,104,0,4,"30,33,93,95"
betweenness,104,1,0,
betweenness,104,2,0,
betweenness,104,3,0,
betweenness,104,4,0,
betweenness,104,5,0,
betweenness,104,6,0,
betweenness,104,7,0,
betweenness,104,8,0,
betweenness,104,9,0,
random,105,0,4,"16,23,81,82"
random,105,1,0,
random,105,2,0,
random,105,3,0,
random,105,4,0,
random,105,5,0,
random,105,6,0,
random,105,7,0,
random,105,8,0,
random,105,9,0,
degree,105,0,4,"35,70,71,93"
degree,105,1,2,"16,99"
degree,105,2,0,
degree,105,3,0,
degree,105,4,0,
degree,105,5,0,
degree,105,6,0,
degree,105,7,0,
degree,105,8,0,
degree,105,9,0,
betweenness,105,0,4,"33,56,80,92"
betweenness,105,1,0,
betweenness,105,2,0,
betweenness,105,3,0,
betweenness,105,4,0,
betweenness,105,5,0,
betweenness,105,6,0,
betweenness,105,7,0,
betweenness,105,8,0,
betweenness,105,9,0,
random,106,0,4,"54,65,74,93"
random,106,1,2,"11,23"
random,106,2,1,47
random,106,3,0,
random,106,4,0,
random,106,5,0,
random,106,6,0,
random,106,7,0,
random,106,8,0,
random,106,9,0,
degree,106,0,4,"7,16,24,83"
degree,106,1,1,12
degree,106,2,0,
degree,106,3,0,
degree,106,4,0,
degree,106,5,0,
degree,106,6,0,
degree,106,7,0,
degree,106,8,0,
degree,106,9,0,
betweenness,106,0,4,"66,74,77,84"
betweenness,106,1,1,10
betweenness,106,2,0,
betweenness,106,3,0,
betweenness,106,4,0,
betweenness,106,5,0,
betweenness,106,6,0,
betweenness,106,7,0,
betweenness,106,8,0,
betweenness,106,9,0,
random,107,0,4,"40,81,87,95"
random,107,1,1,43
random,107,2,1,5
random,107,3,0,
random,107,4,0,
random,107,5,0,
random,107,6,0,
random,107,7,0,
random,107,8,0,
random,107,9,0,
degree,107,0,4,"9,78,81,86"
degree,107,1,0,
degree,107,2,0,
degree,107,3,0,
degree,107,4,0,
degree,107,5,0,
degree,107,6,0,
degree,107,7,0,
degree,107,8,0,
degree,107,9,0,
betweenness,107,0,4,"41,74,78,96"
betweenness,107,1,1,1
betweenness,107,2,1,91
betweenness,107,3,0,
betweenness,107,4,0,
betweenness,107,5,0,
betweenness,107,6,0,
betweenness,107,7,0,
betweenness,107,8,0,
betweenness,107,9,0,
random,108,0,4,"9,14,16,66"
random,108,1,1,90
random,108,2,0,
random,108,3,0,
random,108,4,0,
random,108,5,0,
random,108,6,0,
random,108,7,0,
random,108,8,0,
random,108,9,0,
degree,108,0,4,"10,14,24,35"
degree,108,1,1,25
degree,108,2,1,74
degree,108,3,0,
degree,108,4,0,
degree,108,5,0,
degree,108,6,0,
degree,108,7,0,
degree,108,8,0,
degree,108,9,0,
betweenness,108,0,4,"28,54,60,66"
betweenness,108,1,1,64
betweenness,108,2,1,18
betweenness,108,3,1,72
betweenness,108,4,0,
betweenness,108,5,0,
betweenness,108,6,0,
betweenness,108,7,0,
betweenness,108,8,0,
betweenness,108,9,0,
random,109,0,4,"40,74,79,91"
random,109,1,2,"28,38"
random,109,2,3,"2,5,78"
random,109,3,5,"1,49,66,76,80"
random,109,4,4,"0,3,17,24"
random,109,5,2,"55,67"
random,109,6,0,
random,109,7,0,
random,109,8,0,
random,109,9,0,
degree,109,0,4,"17,27,50,67"
degree,109,1,0,
degree,109,2,0,
degree,109,3,0,
degree,109,4,0,
degree,109,5,0,
degree,109,6,0,
degree,109,7,0,
degree,109,8,0,
degree,109,9,0,
betweenness,109,0,4,"42,43,75,97"
betweenness,109,1,0,
betweenness,109,2,0,
betweenness,109,3,0,
betweenness,109,4,0,
betweenness,109,5,0,
betweenness,109,6,0,
betweenness,109,7,0,
betweenness,109,8,0,
betweenness,109,9,0,
random,110,0,4,"18,57,61,76"
random,110,1,0,
random,110,2,0,
random,110,3,0,
random,110,4,0,
random,110,5,0,
random,110,6,0,
random,110,7,0,
random,110,8,0,
random,110,9,0,
degree,110,0,4,"4,29,71,85"
degree,110,1,1,28
degree,110,2,0,
degree,110,3,0,
degree,110,4,0,
degree,110,5,0,
degree,110,6,0,
degree,110,7,0,
degree,110,8,0,
degree,110,9,0,
betweenness,110,0,4,"29,63,66,97"
betweenness,110,1,0,
betweenness,110,2,0,
betweenness,110,3,0,
betweenness,110,4,0,
betweenness,110,5,0,
betweenness,110,6,0,
betweenness,110,7,0,
betweenness,110,8,0,
betweenness,110,9,0,
random,111,0,4,"29,67,71,99"
random,111,1,0,
random,111,2,0,
random,111,3,0,
random,111,4,0,
random,111,5,0,
random,111,6,0,
random,111,7,0,
random,111,8,0,
random,111,9,0,
degree,111,0,4,"33,38,58,68"
degree,111,1,3,"35,71,93"
degree,111,2,0,
degree,111,3,0,
degree,111,4,0,
degree,111,5,0,
degree,111,6,0,
degree,111,7,0,
degree,111,8,0,
degree,111,9,0,
betweenness,111,0,4,"45,58,65,96"
betweenness,111,1,0,
betweenness,111,2,0,
betweenness,111,3,0,
betweenness,111,4,0,
betweenness,111,5,0,
betweenness,111,6,0,
betweenness,111,7,0,
betweenness,111,8,0,
betweenness,111,9,0,
random,112,0,4,"16,66,89,95"
random,112,1,3,"80,85,88"
random,112,2,1,3
random,112,3,1,42
random,112,4,0,
random,112,5,0,
random,112,6,0,
random,112,7,0,
random,112,8,0,
random,112,9,0,
degree,112,0,4,"9,11,40,71"
degree,112,1,2,"33,94"
degree,112,2,0,
degree,112,3,0,
degree,112,4,0,
degree,112,5,0,
degree,112,6,0,
degree,112,7,0,
degree,112,8,0,
degree,112,9,0,
betweenness,112,0,4,"60,77,93,98"
betweenness,112,1,0,
betweenness,112,2,0,
betweenness,112,3,0,
betweenness,112,4,0,
betweenness,112,5,0,
betweenness,112,6,0,
betweenness,112,7,0,
betweenness,112,8,0,
betweenness,112,9,0,
random,113,0,4,"28,29,32,60"
random,113,1,0,
random,113,2,0,
random,113,3,0,
random,113,4,0,
random,113,5,0,
random,113,6,0,
random,113,7,0,
random,113,8,0,
random,113,9,0,
degree,113,0,4,"64,70,77,78"
degree,113,1,0,
degree,113,2,0,
degree,113,3,0,
degree,113,4,0,
degree,113,5,0,
degree,113,6,0,
degree,113,7,0,
degree,113,8,0,
degree,113,9,0,
betweenness,113,0,4,"25,34,53,81"
betweenness,113,1,1,50
betweenness,113,2,0,
betweenness,113,3,0,
betweenness,113,4,0,
betweenness,113,5,0,
betweenness,113,6,0,
betweenness,113,7,0,
betweenness,113,8,0,
betweenness,113,9,0,
random,114,0,4,"18,23,58,75"
random,114,1,1,57
random,114,2,0,
random,114,3,0,
random,114,4,0,
random,114,5,0,
random,114,6,0,
random,114,7,0,
random,114,8,0,
random,114,9,0,
degree,114,0,4,"0,27,29,51"
degree,114,1,0,
degree,114,2,0,
degree,114,3,0,
degree,114,4,0,
degree,114,5,0,
degree,114,6,0,
degree,114,7,0,
degree,114,8,0,
degree,114,9,0,
betweenness,114,0,4,"6,18,24,62"
betweenness,114,1,1,22
betweenness,114,2,0,
betweenness,114,3,0,
betweenness,114,4,0,
betweenness,114,5,0,
betweenness,114,6,0,
betweenness,114,7,0,
betweenness,114,8,0,
betweenness,114,9,0,
random,115,0,4,"3,26,33,55"
random,115,1,4,"5,8,21,93"
random,115,2,3,"29,53,85"
random,115,3,1,28
random,115,4,1,22
random,115,5,0,
random,115,6,0,
random,115,7,0,
random,115,8,0,
random,115,9,0,
degree,115,0,4,"9,18,22,78"
degree,115,1,4,"41,74,92,96"
degree,115,2,0,
degree,115,3,0,
degree,115,4,0,
degree,115,5,0,
degree,115,6,0,
degree,115,7,0,
degree,115,8,0,
degree,115,9,0,
betweenness,115,0,4,"74,87,92,99"
betweenness,115,1,0,
betweenness,115,2,0,
betweenness,115,3,0,
betweenness,115,4,0,
betweenness,115,5,0,
betweenness,115,6,0,
betweenness,115,7,0,
betweenness,115,8,0,
betweenness,115,9,0,
random,116,0,4,"10,43,61,91"
random,116,1,0,
random,116,2,0,
random,116,3,0,
random,116,4,0,
random,116,5,0,
random,116,6,0,
random,116,7,0,
random,116,8,0,
random,116,9,0,
degree,116,0,4,"29,71,75,78"
degree,116,1,1,12
degree,116,2,3,"3,14,52"
degree,116,3,1,54
degree,116,4,0,
degree,116,5,0,
degree,116,6,0,
degree,116,7,0,
degree,116,8,0,
degree,116,9,0,
betweenness,116,0,4,"13,49,57,97"
betweenness,116,1,0,
betweenness,116,2,0,
betweenness,116,3,0,
betweenness,116,4,0,
betweenness,116,5,0,
betweenness,116,6,0,
betweenness,116,7,0,
betweenness,116,8,0,
betweenness,116,9,0,
random,117,0,4,"20,26,81,82"
random,117,1,0,
random,117,2,0,
random,117,3,0,
random,117,4,0,
random,117,5,0,
random,117,6,0,
random,117,7,0,
random,117,8,0,
random,117,9,0,
degree,117,0,4,"12,66,96,98"
degree,117,1,3,"23,43,74"
degree,117,2,0,
degree,117,3,0,
degree,117,4,0,
degree,117,5,0,
degree,117,6,0,
degree,117,7,0,
degree,117,8,0,
degree,117,9,0,
betweenness,117,0,4,"39,47,63,98"
betweenness,117,1,0,
betweenness,117,2,0,
betweenness,117,3,0,
betweenness,117,4,0,
betweenness,117,5,0,
betweenness,117,6,0,
betweenness,117,7,0,
betweenness,117,8,0,
betweenness,117,9,0,
random,118,0,4,"11,67,73,74"
random,118,1,2,"7,90"
random,118,2,0,
random,118,3,0,
random,118,4,0,
random,118,5,0,
random,118,6,0,
random,118,7,0,
random,118,8,0,
random,118,9,0,
degree,118,0,4,"28,35,61,96"
degree,118,1,0,
degree,118,2,0,
degree,118,3,0,
degree,118,4,0,
degree,118,5,0,
degree,118,6,0,
degree,118,7,0,
degree,118,8,0,
degree,118,9,0,
betweenness,118,0,4,"17,30,61,90"
betweenness,118,1,0,
betweenness,118,2,0,
betweenness,118,3,0,
betweenness,118,4,0,
betweenness,118,5,0,
betweenness,118,6,0,
betweenness,118,7,0,
betweenness,118,8,0,
betweenness,118,9,0,
random,119,0,4,"38,66,77,90"
random,119,1,1,85
random,119,2,0,
random,119,3,0,
random,119,4,0,
random,119,5,0,
random,119,6,0,
random,119,7,0,
random,119,8,0,
random,119,9,0,
degree,119,0,4,"39,70,87,98"
degree,119,1,3,"20,36,50"
degree,119,2,1,16
degree,119,3,1,26
degree,119,4,0,
degree,119,5,0,
degree,119,6,0,
degree,119,7,0,
degree,119,8,0,
degree,119,9,0,
betweenness,119,0,4,"26,42,63,91"
betweenness,119,1,1,13
betweenness,119,2,0,
betweenness,119,3,0,
betweenness,119,4,0,
betweenness,119,5,0,
betweenness,119,6,0,
betweenness,119,7,0,
betweenness,119,8,0,
betweenness,119,9,0,
random,120,0,4,"33,34,70,93"
random,120,1,0,
random,120,2,0,
random,120,3,0,
random,120,4,0,
random,120,5,0,
random,120,6,0,
random,120,7,0,
random,120,8,0,
random,120,9,0,
degree,120,0,4,"17,32,49,57"
degree,120,1,0,
degree,120,2,0,
degree,120,3,0,
degree,120,4,0,
degree,120,5,0,
degree,120,6,0,
degree,120,7,0,
degree,120,8,0,
degree,120,9,0,
betweenness,120,0,4,"28,29,45,77"
betweenness,120,1,0,
betweenness,120,2,0,
betweenness,120,3,0,
betweenness,120,4,0,
betweenness,120,5,0,
betweenness,120,6,0,
betweenness,120,7,0,
betweenness,120,8,0,
betweenness,120,9,0,
random,121,0,4,"24,70,97,99"
random,121,1,2,"20,46"
random,121,2,1,76
random,121,3,0,
random,121,4,0,
random,121,5,0,
random,121,6,0,
random,121,7,0,
random,121,8,0,
random,121,9,0,
degree,121,0,4,"17,51,57,92"
degree,121,1,1,32
degree,121,2,0,
degree,121,3,0,
degree,121,4,0,
degree,121,5,0,
degree,121,6,0,
degree,121,7,0,
degree,121,8,0,
degree,121,9,0,
betweenness,121,0,4,"33,65,66,86"
betweenness,121,1,1,90
betweenness,121,2,0,
betweenness,121,3,0,
betweenness,121,4,0,
betweenness,121,5,0,
betweenness,121,6,0,
betweenness,121,7,0,
betweenness,121,8,0,
betweenness,121,9,0,
random,122,0,4,"5,49,63,84"
random,122,1,3,"20,33,42"
random,122,2,2,"7,40"
random,122,3,2,"0,19"
random,122,4,2,"25,65"
random,122,5,0,
random,122,6,0,
random,122,7,0,
random,122,8,0,
random,122,9,0,
degree,122,0,4,"33,39,70,81"
degree,122,1,0,
degree,122,2,0,
degree,122,3,0,
degree,122,4,0,
degree,122,5,0,
degree,122,6,0,
degree,122,7,0,
degree,122,8,0,
degree,122,9,0,
betweenness,122,0,4,"16,24,42,84"
betweenness,122,1,2,"12,31"
betweenness,122,2,0,
betweenness,122,3,0,
betweenness,122,4,0,
betweenness,122,5,0,
betweenness,122,6,0,
betweenness,122,7,0,
betweenness,122,8,0,
betweenness,122,9,0,
random,123,0,4,"5,45,81,84"
random,123,1,2,"20,64"
random,123,2,0,
random,123,3,0,
random,123,4,0,
random,123,5,0,
random,123,6,0,
random,123,7,0,
random,123,8,0,
random,123,9,0,
degree,123,0,4,"13,16,63,82"
degree,123,1,1,11
degree,123,2,1,27
